tp_codigo,codigo,nome_ciap,fonte,versao_fonte,status_fonte,data_fonte
CIAP,X06,Menstruação excessiva,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X07,Menstruação irregular/frequente,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X08,Hemorragia intermenstrual,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X09,Sinais/sintomas pré-menstruais,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X10,Desejo de alterar a data menstruação,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X11,Sinais/sintomas da menopausa/ climatério,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X12,Hemorragia pós-menopausa,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X13,Hemorragia pós-coital,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X14,Secreção vaginal,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X15,Sinais/sintomas da vagina,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X16,Sinais/sintomas da vulva,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X17,Sinais/sintomas da pélvis feminina,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X18,Dor na mama feminina,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X19,Tumor ou nódulo na mama feminina,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X20,Sinais/sintomas do mamilo da mulher,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X21,"Sinais/sintomas da mama feminina, outros",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X22,Preocupação com a aparência da mama feminina,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X23,Medo de doença de transmissão sexual,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X24,Medo de disfunção sexual,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X25,Medo de câncer genital,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X26,Medo de câncer na mama,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X27,Medo de outra doença genital/mama,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X28,Limitação funcional/incapacidade,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X29,"Sinais/sintomas do aparelho genital feminino, outra",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X70,Sífilis feminina,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X71,Gonorréia feminina,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X72,Candidíase genital feminina,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X73,Tricomoníase genital feminina,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X74,Doença inflamatória pélvica,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X75,Neoplasia maligna do colo,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X76,Neoplasia maligna da mama feminina,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X77,"Neoplasia maligna genital feminina, outra",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X78,Fibromioma uterino,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X79,Neoplasia benigna da mama feminina/ fibroadenoma,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X80,Neoplasia benigna genital,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X81,"Neoplasia genital feminina, outra/NE",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X82,Lesão traumática genital feminina,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X83,Malformações congênitas genitais,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X84,Vaginite/vulvite NE,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X85,Doença do colo NE,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X86,Esfregaço de Papanicolau/colpocitologia oncótica anormal,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X87,Prolapso utero-vaginal,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X88,Doença fibrocística da mama,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X89,Síndrome da tensão pré-menstrual,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X90,Herpes genital feminino,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X91,Condiloma acuminado feminino,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X92,Infecção por clamídia,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,X99,"Doença genital feminina, outra",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y01,Dor no pênis,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y02,Dor no escroto/testículos,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y03,Secreção uretral,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y04,"Sinais/sintomas do pênis, outros",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y05,"Sinais/sintomas do escroto/testículos, outros",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y06,Sinais/sintomas da próstata,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y07,Impotência NE,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y08,"Sinais/sintomas da função sexual masculina, outros",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y10,Infertilidade/subfertildade masculina,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y13,Esterilização masculina,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y14,"Planejamento familiar, outros",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y16,Sinais/sintomas da mama masculina,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y24,Medo de disfunção sexual masculina,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y25,Medo de doença sexualmente transmissível,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y26,Medo de câncer genital masculino,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y27,"Medo de doença genital masculina, outra",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y28,Limitação funcional/incapacidade,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y29,"Sinais/sintomas, outros",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y70,Sífilis masculina,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y71,Gonorréia masculina,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y72,Herpes genital,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y73,Prostatite/vesiculite seminal,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y74,Orquite/epididimite,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y75,Balanite/ Balanopostite,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y76,Condiloma acuminado,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y77,Neoplasia maligna da próstata,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y78,"Neoplasia maligna genital masculina, outra",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y79,Neoplasia benigna genital masculina NE,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y80,"Traumatismo genital masculino, outro",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y81,Fimose/prepúcio redundante,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y82,Hipospádias,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y83,Testículo não descido/ Criptorquidia/ Testículo ectópico,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y84,"Malformação genital congénita masculina, outra",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y85,Hipertrofia benigna da próstata/ hiperplasia prostática benigna,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y86,Hidrocele,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Y99,"Doença genital masculina, outra",http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z01,Pobreza/problemas econômicos,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z02,Problemas relacionados a água/alimentação,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z03,Problemas de habitação/vizinhança,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z04,Problema socio-cultural,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z05,Problemas com condições de trabalho,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z06,Problemas de desemprego,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z07,Problemas relacionados com educação,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z08,Problema relacionado com sistema de segurança social,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z09,Problema de ordem legal,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z10,Problema relacionado com sistema de saúde,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z11,Problema relacionado com estar doente,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z12,Problema de relacionamento com parceiro/ conjugal,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z13,Problema comportamental do parceiro/  companheiro,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z14,Problema por doença do parceiro/ companheiro,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z15,Perda ou falecimento do parceiro/ companheiro,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z16,Problema de relacionamento com criança,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z18,Problema com criança doente,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z19,Perda ou falecimento de criança,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z20,Problema de relacionamento com familiares,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z21,Problema comportamental de familiar,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z22,Problema por doença familiar,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z23,Perda/falecimento de familiar,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z24,Problema de relacionamento com amigos,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z25,Ato ou acontecimento violento,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z27,Medo de problema social,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z28,Limitação funcional/incapacidade,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
CIAP,Z29,Problema social NE,http://www.saude.gov.br/fhir/r4/CodeSystem/BRCIAP2,1.0.3,draft,2020-03-11
